m_x,r,T,rho,P,l,X,Y,He3,C12,N14,O16,T6,n_e,m_y,X 7Be,pp,B8,N13,O15,F17,Be7,pep,hep
0.1542816,0.13552,11600000.0,64.4,9.52e+16,0.69845,0.63199,0.35313,0.000114,8.86e-06,0.00367,0.00628,11.589463414634146,1.7203414634146341,0.00103,5.704146341463415e-13,0.002606829268292683,4.1512195121951235e-05,0.00019190243902439015,0.00012836585365853662,8.182195121951222e-05,0.000691439024390244,0.0022634146341463414,0.00274
0.1563595,0.13634,11600000.0,63.9,9.43e+16,0.70341,0.63339,0.35172,0.000116,1.07e-05,0.00367,0.00627,11.557463414634146,1.7173414634146342,0.00104,5.504146341463415e-13,0.0025834146341463414,3.847804878048782e-05,0.0002188780487804877,0.00012036585365853663,7.655365853658538e-05,0.0006670975609756099,0.0022268292682926833,0.00273
0.1581405,0.13705,11500000.0,63.5,9.36e+16,0.70759,0.63458,0.35054,0.000118,1.27e-05,0.00366,0.00627,11.529756097560975,1.715219512195122,0.00104,5.334878048780489e-13,0.00255609756097561,3.605365853658538e-05,0.0002488048780487803,0.00011443902439024394,7.226341463414636e-05,0.0006463170731707318,0.00219609756097561,0.00272
0.1602483,0.13787,11500000.0,63.0,9.28e+16,0.71247,0.63596,0.34915,0.000121,1.58e-05,0.00366,0.00627,11.497780487804878,1.7125853658536585,0.00105,5.142682926829269e-13,0.0025358536585365857,3.3360975609756114e-05,0.0002919512195121948,0.00010734146341463421,6.75878048780488e-05,0.0006230243902439026,0.0021617073170731712,0.0027158536585365858
0.1616141,0.13841,11500000.0,62.7,9.22e+16,0.71559,0.63685,0.34827,0.000122,1.82e-05,0.00365,0.00627,11.47729268292683,1.7105365853658536,0.00105,5.024146341463414e-13,0.0025153658536585365,3.17219512195122e-05,0.0003257560975609756,0.0001028048780487805,6.469024390243902e-05,0.0006079512195121951,0.002142682926829268,0.00271
0.1637386,0.13924,11500000.0,62.3,9.14e+16,0.72039,0.63821,0.34691,0.000125,2.28e-05,0.00365,0.00627,11.444902439024391,1.7074878048780489,0.0010575609756097563,4.841951219512193e-13,0.0024924390243902437,2.93682926829268e-05,0.0003854390243902446,9.665609756097554e-05,6.041219512195117e-05,0.000585682926829268,0.002104878048780487,0.0027
0.1660643,0.14014,11400000.0,61.8,9.05e+16,0.72555,0.63967,0.34545,0.000128,2.9e-05,0.00364,0.00627,11.409780487804879,1.705048780487805,0.00106,4.654390243902444e-13,0.002460487804878049,2.6953658536585422e-05,0.00046219512195121767,9.014146341463429e-05,5.609268292682936e-05,0.0005625365853658542,0.002070487804878049,0.00269
0.1673047,0.14062,11400000.0,61.5,9e+16,0.72827,0.64045,0.34468,0.000129,3.3e-05,0.00363,0.00627,11.391048780487806,1.7028780487804878,0.0010612195121951218,4.559024390243904e-13,0.0024475609756097563,2.5778048780487817e-05,0.0005091219512195118,8.67707317073171e-05,5.398048780487807e-05,0.0005507804878048782,0.0020475609756097565,0.00268
0.1696495,0.14152,11400000.0,61.0,8.91e+16,0.73334,0.64188,0.34324,0.000132,4.18e-05,0.00362,0.00627,11.356926829268293,1.6996829268292684,0.00107,4.374634146341461e-13,0.002413658536585365,2.3614634146341437e-05,0.0006065365853658551,8.08439024390243e-05,5.0060975609756046e-05,0.0005288292682926826,0.0020136585365853653,0.00267
0.1713899,0.14219,11300000.0,60.7,8.85e+16,0.73705,0.64294,0.34219,0.000135,4.96e-05,0.0036,0.00627,11.330780487804878,1.6980487804878048,0.00107,4.2534146341463403e-13,0.002390487804878049,2.223902439024389e-05,0.0006885121951219522,7.662195121951216e-05,4.737804878048777e-05,0.0005124878048780486,0.001980975609756097,0.0026604878048780488
0.1737633,0.14309,11300000.0,60.2,8.76e+16,0.74203,0.64435,0.34078,0.000138,6.21e-05,0.00359,0.00626,11.29580487804878,1.6947073170731708,0.00108,4.0797560975609755e-13,0.002358536585365854,2.038292682926829e-05,0.0008076341463414636,7.114878048780487e-05,4.398048780487804e-05,0.0004916829268292682,0.001947073170731707,0.00265
0.1753749,0.14371,11300000.0,59.9,8.7e+16,0.74536,0.64529,0.33984,0.00014,7.19e-05,0.00357,0.00626,11.272463414634146,1.692341463414634,0.00108,3.9739024390243905e-13,0.0023434146341463416,1.9173170731707324e-05,0.0008981707317073166,6.758536585365855e-05,4.171219512195123e-05,0.0004780731707317074,0.0019234146341463416,0.0026434146341463415
0.176503,0.14414,11300000.0,59.6,8.66e+16,0.74767,0.64595,0.33918,0.000141,7.95e-05,0.00356,0.00626,11.255682926829268,1.6905853658536585,0.00108,3.9004878048780506e-13,0.002325853658536586,1.8404878048780506e-05,0.0009642682926829251,6.524390243902444e-05,4.028048780487808e-05,0.00046863414634146363,0.0019058536585365858,0.0026329268292682928
0.1789204,0.14505,11200000.0,59.2,8.57e+16,0.75256,0.64734,0.3378,0.000145,9.75e-05,0.00353,0.00626,11.220170731707315,1.6880731707317072,0.00109,3.7451219512195083e-13,0.0023007317073170724,1.6851219512195078e-05,0.001114878048780492,6.0360975609755964e-05,3.7295121951219435e-05,0.00044958536585365804,0.0018707317073170726,0.0026207317073170724
0.1805565,0.14567,11200000.0,58.8,8.51e+16,0.75582,0.64826,0.33688,0.000147,0.000111,0.00351,0.00626,11.196975609756098,1.685560975609756,0.00109,3.639268292682929e-13,0.0022756097560975613,1.5936585365853677e-05,0.00121512195121951,5.7221951219512256e-05,3.537317073170735e-05,0.000436487804878049,0.0018412195121951225,0.0026156097560975614
0.1818654,0.14616,11200000.0,58.6,8.46e+16,0.75839,0.64899,0.33615,0.000149,0.000123,0.00349,0.00626,11.177853658536586,1.6837317073170732,0.00109,3.561951219512193e-13,0.0022573170731707308,1.521951219512193e-05,0.0013043902439024415,5.48317073170731e-05,3.393902439024386e-05,0.0004269268292682924,0.0018236585365853655,0.0026036585365853656
0.1835016,0.14677,11200000.0,58.2,8.41e+16,0.76158,0.6499,0.33524,0.000151,0.00014,0.00347,0.00626,11.155048780487805,1.6817560975609755,0.0011,3.4626829268292653e-13,0.0022387804878048773,1.4326829268292654e-05,0.0014097560975609793,5.196829268292674e-05,3.2265853658536536e-05,0.00041502439024390203,0.0017987804878048775,0.0025987804878048774
0.1851472,0.14739,11100000.0,57.9,8.35e+16,0.76475,0.6508,0.33435,0.000153,0.000157,0.00344,0.00626,11.130853658536585,1.6793658536585365,0.0011,3.371951219512197e-13,0.0022173170731707324,1.3482926829268309e-05,0.0015243902439024367,4.9158536585365915e-05,3.060243902439028e-05,0.00040292682926829293,0.0017773170731707323,0.002583658536585366
0.1864687,0.14788,11100000.0,57.7,8.3e+16,0.76726,0.65151,0.33364,0.000155,0.000173,0.00342,0.00626,11.112560975609755,1.678170731707317,0.0011,3.300243902439023e-13,0.0022017073170731705,1.2885365853658522e-05,0.0016163414634146364,4.7007317073170676e-05,2.9370731707317046e-05,0.0003941951219512193,0.001753414634146341,0.00258
0.1881207,0.14849,11100000.0,57.4,8.24e+16,0.77037,0.6524,0.33275,0.000158,0.000193,0.00339,0.00626,11.088926829268292,1.6756829268292683,0.0011031707317073175,3.2109756097560955e-13,0.0021836585365853653,1.2141463414634131e-05,0.0017253658536585388,4.439268292682922e-05,2.7882926829268262e-05,0.00038278048780487786,0.0017336585365853652,0.0025668292682926824
0.1894422,0.14898,11100000.0,57.1,8.2e+16,0.77283,0.6531,0.33206,0.00016,0.00021,0.00336,0.00626,11.070317073170733,1.6739756097560976,0.00111,3.139268292682928e-13,0.002164878048780488,1.1543902439024402e-05,0.001820975609756096,4.242926829268297e-05,2.673902439024392e-05,0.0003739024390243904,0.0017148780487804879,0.00256
0.1910948,0.14959,11100000.0,56.8,8.14e+16,0.77588,0.65397,0.33119,0.000162,0.000233,0.00332,0.00625,11.047,1.672,0.00111,3.05e-13,0.00215,1.09e-05,0.00193,4e-05,2.53e-05,0.000363,0.00169,0.00255
0.1937044,0.15056,11000000.0,56.3,8.05e+16,0.78061,0.65531,0.32985,0.000166,0.000272,0.00327,0.00625,11.010512195121951,1.6682682926829269,0.001113658536585366,2.9217073170731705e-13,0.002112682926829268,9.86463414634146e-06,0.0021056097560975613,3.645121951219511e-05,2.3307317073170724e-05,0.0003468048780487805,0.0016526829268292682,0.002536341463414634
0.1949988,0.15103,11000000.0,56.1,8.01e+16,0.78292,0.65597,0.3292,0.000168,0.000293,0.00324,0.00625,10.99280487804878,1.6664878048780487,0.00112,2.859268292682928e-13,0.002094878048780488,9.430243902439032e-06,0.002190975609756096,3.478292682926833e-05,2.239024390243904e-05,0.0003394146341463416,0.0016348780487804879,0.0025248780487804883
0.1966168,0.15163,11000000.0,55.8,7.96e+16,0.78579,0.65679,0.32839,0.00017,0.00032,0.00319,0.00625,10.969390243902438,1.6640487804878048,0.00112,2.781219512195123e-13,0.0020802439024390244,8.888780487804886e-06,0.0022982926829268275,3.273414634146345e-05,2.1219512195121973e-05,0.0003301463414634148,0.0016104878048780495,0.0025102439024390247
0.1982141,0.15221,11000000.0,55.5,7.9e+16,0.78858,0.65758,0.3276,0.000173,0.000348,0.00315,0.00625,10.947756097560976,1.662609756097561,0.00112,2.710487804878047e-13,0.0020560975609756095,8.39731707317072e-06,0.0023934146341463435,3.0892682926829225e-05,2.022682926829266e-05,0.00032065853658536564,0.001592195121951219,0.0025060975609756094
0.2004463,0.15302,10900000.0,55.1,7.83e+16,0.79242,0.65868,0.32651,0.000177,0.000388,0.00309,0.00625,10.917512195121951,1.6596341463414634,0.00113,2.6117073170731724e-13,0.002032682926829269,7.74658536585367e-06,0.0025219512195121933,2.846097560975614e-05,1.8843902439024413e-05,0.0003088048780487807,0.001562682926829269,0.00249
0.2020684,0.15361,10900000.0,54.8,7.78e+16,0.79518,0.65947,0.32572,0.000179,0.000419,0.00305,0.00625,10.895121951219512,1.657390243902439,0.00113,2.5478048780487803e-13,0.002011951219512195,7.308536585365852e-06,0.0026082926829268296,2.6734146341463407e-05,1.7917073170731702e-05,0.000300170731707317,0.001541951219512195,0.002481951219512195
0.2043394,0.15444,10900000.0,54.4,7.7e+16,0.79898,0.66056,0.32464,0.000183,0.000464,0.00298,0.00625,10.863731707317074,1.654341463414634,0.00113,2.448536585365855e-13,0.001983414634146342,6.7278048780487886e-06,0.0027214634146341446,2.448780487804881e-05,1.661951219512197e-05,0.0002880243902439026,0.001511707317073171,0.002461707317073171
0.205748,0.15495,10800000.0,54.1,7.66e+16,0.80131,0.66122,0.32398,0.000185,0.000493,0.00293,0.00625,10.84490243902439,1.6528536585365854,0.00114,2.396341463414634e-13,0.0019685365853658533,6.391707317073169e-06,0.002783658536585366,2.3126829268292678e-05,1.5956097560975606e-05,0.0002815609756097561,0.0014892682926829267,0.00245
0.2076475,0.15563,10800000.0,53.8,7.6e+16,0.8044,0.66211,0.3231,0.000189,0.000533,0.00288,0.00625,10.819292682926829,1.6502682926829269,0.00114,2.320731707317073e-13,0.0019426829268292683,5.977073170731708e-06,0.0028665853658536586,2.146829268292683e-05,1.5034146341463416e-05,0.00027234146341463414,0.0014653658536585366,0.002442682926829268
0.2087844,0.15604,10800000.0,53.6,7.56e+16,0.80624,0.66263,0.32258,0.00019,0.000557,0.00284,0.00624,10.804024390243903,1.6485365853658536,0.00114,2.280731707317072e-13,0.0019326829268292683,5.734390243902435e-06,0.0029092682926829274,2.0541463414634132e-05,1.4460975609756087e-05,0.00026660975609756087,0.0014526829268292681,0.002432682926829268
0.2106769,0.15672,10800000.0,53.2,7.5e+16,0.80926,0.6635,0.32172,0.000194,0.000599,0.00278,0.00624,10.778756097560976,1.646219512195122,0.00114,2.2043902439024393e-13,0.00190609756097561,5.354146341463416e-06,0.0029756097560975606,1.9048780487804887e-05,1.3604878048780493e-05,0.0002580487804878049,0.00142609756097561,0.00242
0.2118125,0.15713,10800000.0,53.0,7.47e+16,0.81105,0.66401,0.32121,0.000196,0.000624,0.00274,0.00624,10.763146341463415,1.644609756097561,0.00114390243902439,2.1643902439024394e-13,0.00189609756097561,5.138048780487807e-06,0.0030117073170731704,1.8148780487804885e-05,1.3143902439024393e-05,0.00025304878048780494,0.00141609756097561,0.0024160975609756096
0.213705,0.15781,10700000.0,52.7,7.41e+16,0.814,0.66486,0.32037,0.000199,0.000667,0.00268,0.00624,10.738219512195123,1.641951219512195,0.00115,2.0980487804878055e-13,0.0018695121951219514,4.800731707317076e-06,0.0030614634146341455,1.676097560975611e-05,1.2380487804878056e-05,0.0002447560975609757,0.0013895121951219514,0.002399512195121951
0.215592,0.15848,10700000.0,52.4,7.35e+16,0.8169,0.66569,0.31955,0.000203,0.00071,0.00261,0.00624,10.712756097560975,1.6396341463414634,0.00115,2.0395121951219506e-13,0.001853170731707317,4.4902439024390214e-06,0.003103658536585366,1.5521951219512184e-05,1.1658536585365846e-05,0.00023658536585365844,0.0013663414634146338,0.002383170731707317
0.2171006,0.15902,10700000.0,52.1,7.3e+16,0.81919,0.66635,0.3189,0.000205,0.000745,0.00256,0.00624,10.693,1.638,0.00115,1.99e-13,0.00183,4.25e-06,0.00313,1.46e-05,1.11e-05,0.000231,0.00135,0.00237
0.218819,0.15963,10700000.0,51.9,7.25e+16,0.82176,0.66709,0.31816,0.000209,0.000785,0.0025,0.00624,10.670682926829269,1.6355121951219511,0.0011548780487804877,1.935365853658537e-13,0.0018151219512195123,3.9970731707317095e-06,0.0031548780487804877,1.3558536585365863e-05,1.0504878048780492e-05,0.00022356097560975616,0.0013302439024390246,0.0023651219512195124
0.2216831,0.16065,10600000.0,51.4,7.17e+16,0.82598,0.66831,0.31695,0.000214,0.000853,0.0024,0.00624,10.632390243902439,1.6320243902439024,0.00116,1.8409756097560986e-13,0.0017804878048780493,3.6036585365853695e-06,0.0031797560975609755,1.2014634146341479e-05,9.608780487804886e-06,0.00021309756097560986,0.0013002439024390245,0.0023402439024390246
0.2234015,0.16126,10600000.0,51.1,7.11e+16,0.82847,0.66903,0.31624,0.000217,0.000893,0.00234,0.00624,10.610048780487807,1.6295365853658537,0.00116,1.796097560975611e-13,0.001765365853658537,3.385121951219517e-06,0.00319,1.1121951219512216e-05,9.102439024390256e-06,0.00020614634146341477,0.001275365853658537,0.002325365853658537
0.2262656,0.16227,10600000.0,50.6,7.03e+16,0.83255,0.67021,0.31508,0.000223,0.000961,0.00224,0.00624,10.57309756097561,1.6260731707317073,0.00116,1.7121951219512197e-13,0.0017307317073170733,3.059512195121952e-06,0.0031807317073170734,9.790243902439028e-06,8.31268292682927e-06,0.0001962926829268293,0.0012414634146341464,0.00231
0.2285969,0.16309,10500000.0,50.2,6.96e+16,0.8358,0.67115,0.31414,0.000227,0.00102,0.00216,0.00624,10.542731707317072,1.6230487804878049,0.00117,1.651463414634146e-13,0.0017009756097560971,2.805853658536583e-06,0.0031604878048780488,8.812926829268284e-06,7.71414634146341e-06,0.00018819512195121944,0.0012204878048780485,0.0022904878048780487
0.2301511,0.16363,10500000.0,50.0,6.92e+16,0.83794,0.67177,0.31353,0.000231,0.00105,0.00211,0.00623,10.522975609756097,1.6207317073170733,0.00117,1.611951219512195e-13,0.0016873170731707319,2.6604878048780487e-06,0.003147317073170732,8.234634146341463e-06,7.3475609756097555e-06,0.0001831951219512195,0.0011973170731707317,0.0022773170731707317
0.2324825,0.16445,10500000.0,49.6,6.85e+16,0.8411,0.67268,0.31262,0.000235,0.00111,0.00203,0.00623,10.492975609756098,1.6177317073170732,0.00117,1.551951219512195e-13,0.0016646341463414634,2.443170731707317e-06,0.0031146341463414635,7.415365853658536e-06,6.822926829268292e-06,0.00017592682926829268,0.0011773170731707318,0.0022573170731707316
0.2354553,0.16549,10500000.0,49.1,6.77e+16,0.84505,0.67383,0.31148,0.000242,0.00118,0.00194,0.00623,10.454926829268294,1.6141951219512196,0.001178048780487805,1.4758536585365852e-13,0.001631951219512195,2.1975609756097557e-06,0.0030558536585365854,6.4782926829268275e-06,6.214878048780487e-06,0.00016678048780487803,0.001141951219512195,0.00224
0.2366445,0.1659,10400000.0,48.9,6.73e+16,0.8466,0.67428,0.31104,0.000244,0.0012,0.0019,0.00623,10.439926829268293,1.6123902439024391,0.00118,1.445853658536585e-13,0.001621951219512195,2.1075609756097557e-06,0.0030339024390243904,6.144390243902438e-06,5.984878048780487e-06,0.0001635853658536585,0.001131951219512195,0.002231951219512195
0.2396174,0.16694,10400000.0,48.5,6.65e+16,0.85042,0.67539,0.30993,0.000251,0.00127,0.00181,0.00623,10.402878048780488,1.6086585365853658,0.00118,1.383170731707317e-13,0.0015865853658536585,1.8926829268292675e-06,0.0029597560975609754,5.364390243902437e-06,5.448292682926827e-06,0.00015563414634146337,0.001103170731707317,0.0022065853658536586
0.2419957,0.16776,10400000.0,48.1,6.59e+16,0.85342,0.67627,0.30906,0.000256,0.00132,0.00174,0.00623,10.372878048780487,1.605658536585366,0.00118,1.329756097560976e-13,0.0015631707317073174,1.7360975609756109e-06,0.0028963414634146346,4.814634146341467e-06,5.055121951219515e-06,0.00014897560975609759,0.0010765853658536587,0.0021865853658536586
0.2436201,0.16833,10400000.0,47.9,6.54e+16,0.85543,0.67686,0.30848,0.00026,0.00135,0.00169,0.00623,10.352024390243903,1.6035365853658536,0.0011873170731707319,1.2953658536585367e-13,0.0015426829268292681,1.6387804878048782e-06,0.002848048780487805,4.4670731707317076e-06,4.79829268292683e-06,0.0001448048780487805,0.0010626829268292682,0.0021726829268292683
0.2464782,0.16932,10300000.0,47.4,6.46e+16,0.85892,0.67788,0.30747,0.000266,0.00141,0.00161,0.00623,10.316804878048782,1.5997073170731708,0.00119,1.237073170731707e-13,0.001517073170731707,1.4812195121951212e-06,0.0027556097560975604,3.919268292682924e-06,4.38512195121951e-06,0.00013756097560975605,0.0010285365853658537,0.00215
0.2489456,0.17017,10300000.0,47.1,6.4e+16,0.86187,0.67874,0.30661,0.000272,0.00146,0.00155,0.00623,10.286707317073171,1.596560975609756,0.00119,1.193414634146343e-13,0.001487804878048781,1.3568292682926858e-06,0.002681219512195124,3.5004878048780572e-06,4.057073170731714e-06,0.0001323414634146343,0.001007804878048781,0.002137804878048781
0.2501793,0.17059,10300000.0,46.9,6.37e+16,0.86332,0.67917,0.30619,0.000275,0.00149,0.00151,0.00623,10.271341463414634,1.5947560975609756,0.00119,1.1651219512195127e-13,0.0014775609756097563,1.2978048780487817e-06,0.0026402439024390254,3.3160975609756138e-06,3.903414634146345e-06,0.0001292682926829269,0.000997317073170732,0.0021275609756097563
0.2526467,0.17144,10200000.0,46.5,6.3e+16,0.86618,0.68001,0.30535,0.000281,0.00154,0.00145,0.00622,10.241243902439024,1.5916829268292683,0.00119,1.1236585365853653e-13,0.0014536585365853651,1.184146341463413e-06,0.0025473170731707307,2.959268292682922e-06,3.605609756097557e-06,0.00012404878048780479,0.0009745121951219508,0.0021068292682926825
0.2551141,0.17229,10200000.0,46.1,6.24e+16,0.86899,0.68083,0.30453,0.000287,0.00158,0.0014,0.00622,10.211146341463415,1.588219512195122,0.0012,1.0821951219512197e-13,0.00142609756097561,1.0904878048780492e-06,0.0024643902439024394,2.645365853658538e-06,3.333170731707318e-06,0.00011821951219512197,0.0009517073170731709,0.0020860975609756096
0.2563875,0.17272,10200000.0,45.9,6.2e+16,0.87042,0.68125,0.30411,0.00029,0.00161,0.00137,0.00622,10.19541463414634,1.586560975609756,0.0012,1.0612195121951211e-13,0.0014156097560975606,1.0424390243902423e-06,0.0024180487804878028,2.5029268292682875e-06,3.207317073170727e-06,0.00011612195121951212,0.0009401707317073166,0.0020756097560975604
