M/Msun,R/Rsun,T,Rho,P,L/Lsun,X,Y(He4),He3,C12,N14,O16
0.0004379,0.01606,1.54E+07,1.48E+02,2.30E+17,0.00364,0.37191,0.61296,9.50E-06,7.72E-06,3.74E-03,6.11E-03
0.0004453,0.01616,1.54E+07,1.48E+02,2.30E+17,0.0037,0.372,0.61288,9.50E-06,7.72E-06,3.74E-03,6.11E-03
0.0004565,0.01629,1.54E+07,1.48E+02,2.30E+17,0.00379,0.37212,0.61275,9.52E-06,7.72E-06,3.74E-03,6.11E-03
0.0004682,0.01643,1.54E+07,1.48E+02,2.30E+17,0.00389,0.37225,0.61262,9.53E-06,7.72E-06,3.74E-03,6.11E-03
0.0004761,0.01652,1.54E+07,1.48E+02,2.30E+17,0.00395,0.37234,0.61254,9.53E-06,7.72E-06,3.74E-03,6.11E-03
0.0004878,0.01666,1.54E+07,1.48E+02,2.30E+17,0.00405,0.37247,0.61241,9.54E-06,7.72E-06,3.74E-03,6.11E-03
0.0005003,0.0168,1.54E+07,1.47E+02,2.30E+17,0.00415,0.3726,0.61227,9.56E-06,7.72E-06,3.74E-03,6.11E-03
0.0005086,0.01689,1.54E+07,1.47E+02,2.30E+17,0.00422,0.37269,0.61219,9.56E-06,7.72E-06,3.74E-03,6.11E-03
0.000521,0.01703,1.54E+07,1.47E+02,2.30E+17,0.00432,0.37282,0.61205,9.57E-06,7.71E-06,3.74E-03,6.11E-03
0.0005341,0.01717,1.54E+07,1.47E+02,2.29E+17,0.00443,0.37296,0.61191,9.59E-06,7.71E-06,3.74E-03,6.11E-03
0.0005429,0.01727,1.54E+07,1.47E+02,2.29E+17,0.0045,0.37305,0.61182,9.59E-06,7.71E-06,3.74E-03,6.11E-03
0.000556,0.01741,1.54E+07,1.47E+02,2.29E+17,0.00461,0.37319,0.61169,9.61E-06,7.71E-06,3.74E-03,6.11E-03
0.0005699,0.01755,1.54E+07,1.47E+02,2.29E+17,0.00473,0.37334,0.61154,9.62E-06,7.71E-06,3.74E-03,6.11E-03
0.0005791,0.01765,1.54E+07,1.47E+02,2.29E+17,0.0048,0.37343,0.61145,9.63E-06,7.71E-06,3.74E-03,6.11E-03
0.000593,0.01779,1.54E+07,1.47E+02,2.29E+17,0.00492,0.37357,0.6113,9.64E-06,7.71E-06,3.74E-03,6.11E-03
0.0006076,0.01793,1.54E+07,1.47E+02,2.29E+17,0.00504,0.37372,0.61116,9.65E-06,7.71E-06,3.74E-03,6.11E-03
0.0006174,0.01803,1.54E+07,1.47E+02,2.29E+17,0.00512,0.37382,0.61106,9.66E-06,7.70E-06,3.74E-03,6.11E-03
0.000632,0.01817,1.54E+07,1.47E+02,2.29E+17,0.00524,0.37396,0.61091,9.67E-06,7.70E-06,3.74E-03,6.11E-03
0.0006473,0.01832,1.54E+07,1.47E+02,2.29E+17,0.00536,0.37412,0.61076,9.68E-06,7.70E-06,3.74E-03,6.12E-03
0.0006575,0.01842,1.54E+07,1.47E+02,2.29E+17,0.00545,0.37422,0.61066,9.69E-06,7.70E-06,3.74E-03,6.12E-03
0.0006727,0.01856,1.54E+07,1.47E+02,2.29E+17,0.00557,0.37437,0.61051,9.71E-06,7.70E-06,3.74E-03,6.12E-03
0.0006888,0.01871,1.54E+07,1.47E+02,2.29E+17,0.0057,0.37452,0.61036,9.72E-06,7.70E-06,3.74E-03,6.12E-03
0.0006995,0.0188,1.54E+07,1.47E+02,2.29E+17,0.00579,0.37462,0.61025,9.73E-06,7.70E-06,3.74E-03,6.12E-03
0.0007156,0.01895,1.54E+07,1.47E+02,2.29E+17,0.00592,0.37478,0.6101,9.74E-06,7.69E-06,3.74E-03,6.12E-03
0.0007325,0.0191,1.54E+07,1.47E+02,2.28E+17,0.00606,0.37494,0.60994,9.76E-06,7.69E-06,3.74E-03,6.12E-03
0.0007438,0.0192,1.54E+07,1.47E+02,2.28E+17,0.00615,0.37505,0.60983,9.76E-06,7.69E-06,3.74E-03,6.12E-03
0.0007608,0.01934,1.54E+07,1.46E+02,2.28E+17,0.00629,0.37521,0.60967,9.78E-06,7.69E-06,3.74E-03,6.12E-03
0.0007786,0.0195,1.54E+07,1.46E+02,2.28E+17,0.00644,0.37537,0.60951,9.79E-06,7.69E-06,3.74E-03,6.12E-03
0.0007905,0.0196,1.54E+07,1.46E+02,2.28E+17,0.00654,0.37548,0.6094,9.80E-06,7.69E-06,3.74E-03,6.12E-03
0.0008146,0.0198,1.54E+07,1.46E+02,2.28E+17,0.00673,0.3757,0.60918,9.82E-06,7.68E-06,3.74E-03,6.12E-03
0.0008334,0.01995,1.54E+07,1.46E+02,2.28E+17,0.00689,0.37587,0.609,9.84E-06,7.68E-06,3.74E-03,6.12E-03
0.0008459,0.02005,1.54E+07,1.46E+02,2.28E+17,0.00699,0.37599,0.60889,9.85E-06,7.68E-06,3.74E-03,6.12E-03
0.0008651,0.0202,1.53E+07,1.46E+02,2.28E+17,0.00715,0.37616,0.60872,9.86E-06,7.68E-06,3.74E-03,6.12E-03
0.0008914,0.02041,1.53E+07,1.46E+02,2.28E+17,0.00736,0.37639,0.60849,9.88E-06,7.68E-06,3.74E-03,6.12E-03
0.0009112,0.02056,1.53E+07,1.46E+02,2.28E+17,0.00752,0.37657,0.60831,9.90E-06,7.67E-06,3.74E-03,6.13E-03
0.000932,0.02071,1.53E+07,1.46E+02,2.27E+17,0.00769,0.37675,0.60813,9.91E-06,7.67E-06,3.74E-03,6.13E-03
0.0009459,0.02082,1.53E+07,1.46E+02,2.27E+17,0.00781,0.37687,0.60801,9.92E-06,7.67E-06,3.74E-03,6.13E-03
0.0009667,0.02097,1.53E+07,1.46E+02,2.27E+17,0.00798,0.37705,0.60783,9.94E-06,7.67E-06,3.74E-03,6.13E-03
0.0009886,0.02113,1.53E+07,1.46E+02,2.27E+17,0.00816,0.37724,0.60764,9.95E-06,7.67E-06,3.74E-03,6.13E-03
0.0010032,0.02124,1.53E+07,1.46E+02,2.27E+17,0.00828,0.37736,0.60752,9.97E-06,7.67E-06,3.74E-03,6.13E-03
0.0010251,0.02139,1.53E+07,1.46E+02,2.27E+17,0.00845,0.37755,0.60733,9.98E-06,7.66E-06,3.74E-03,6.13E-03
0.0010481,0.02155,1.53E+07,1.46E+02,2.27E+17,0.00864,0.37774,0.60714,1.00E-05,7.66E-06,3.74E-03,6.13E-03
0.0010634,0.02166,1.53E+07,1.45E+02,2.27E+17,0.00877,0.37787,0.60701,1.00E-05,7.66E-06,3.74E-03,6.13E-03
0.0010865,0.02182,1.53E+07,1.45E+02,2.27E+17,0.00895,0.37806,0.60682,1.00E-05,7.66E-06,3.74E-03,6.13E-03
0.0011107,0.02198,1.53E+07,1.45E+02,2.27E+17,0.00915,0.37826,0.60662,1.00E-05,7.66E-06,3.74E-03,6.13E-03
0.0011268,0.02209,1.53E+07,1.45E+02,2.27E+17,0.00928,0.37839,0.60649,1.01E-05,7.65E-06,3.74E-03,6.13E-03
0.001151,0.02225,1.53E+07,1.45E+02,2.27E+17,0.00948,0.37859,0.60629,1.01E-05,7.65E-06,3.74E-03,6.13E-03
0.0011764,0.02241,1.53E+07,1.45E+02,2.26E+17,0.00969,0.37879,0.60609,1.01E-05,7.65E-06,3.74E-03,6.13E-03
0.0012188,0.02268,1.53E+07,1.45E+02,2.26E+17,0.01003,0.37913,0.60575,1.01E-05,7.65E-06,3.74E-03,6.14E-03
0.0012455,0.02285,1.53E+07,1.45E+02,2.26E+17,0.01025,0.37935,0.60554,1.01E-05,7.64E-06,3.74E-03,6.14E-03
0.00129,0.02312,1.53E+07,1.45E+02,2.26E+17,0.01061,0.37969,0.60519,1.02E-05,7.64E-06,3.74E-03,6.14E-03
0.0013177,0.02329,1.53E+07,1.45E+02,2.26E+17,0.01083,0.37991,0.60497,1.02E-05,7.64E-06,3.74E-03,6.14E-03
0.0013639,0.02356,1.53E+07,1.45E+02,2.26E+17,0.01121,0.38027,0.60462,1.02E-05,7.63E-06,3.74E-03,6.14E-03
0.001393,0.02373,1.53E+07,1.45E+02,2.26E+17,0.01144,0.38049,0.6044,1.02E-05,7.63E-06,3.74E-03,6.14E-03
0.0014415,0.02401,1.53E+07,1.44E+02,2.25E+17,0.01184,0.38085,0.60403,1.03E-05,7.63E-06,3.74E-03,6.14E-03
0.0014721,0.02418,1.53E+07,1.44E+02,2.25E+17,0.01208,0.38108,0.6038,1.03E-05,7.62E-06,3.74E-03,6.14E-03
0.001523,0.02446,1.53E+07,1.44E+02,2.25E+17,0.01249,0.38146,0.60343,1.03E-05,7.62E-06,3.74E-03,6.15E-03
0.001555,0.02463,1.53E+07,1.44E+02,2.25E+17,0.01275,0.38169,0.60319,1.04E-05,7.62E-06,3.74E-03,6.15E-03
0.0016084,0.02492,1.53E+07,1.44E+02,2.25E+17,0.01318,0.38208,0.6028,1.04E-05,7.61E-06,3.74E-03,6.15E-03
0.001642,0.02509,1.53E+07,1.44E+02,2.25E+17,0.01345,0.38232,0.60256,1.04E-05,7.61E-06,3.74E-03,6.15E-03
0.001698,0.02538,1.53E+07,1.44E+02,2.24E+17,0.01391,0.38272,0.60216,1.04E-05,7.61E-06,3.74E-03,6.15E-03
0.0017332,0.02556,1.53E+07,1.44E+02,2.24E+17,0.01419,0.38297,0.60191,1.05E-05,7.60E-06,3.74E-03,6.15E-03
0.0017919,0.02585,1.53E+07,1.43E+02,2.24E+17,0.01466,0.38338,0.6015,1.05E-05,7.60E-06,3.74E-03,6.15E-03
0.0018289,0.02603,1.53E+07,1.43E+02,2.24E+17,0.01496,0.38364,0.60125,1.05E-05,7.60E-06,3.74E-03,6.15E-03
0.0018904,0.02632,1.53E+07,1.43E+02,2.24E+17,0.01545,0.38406,0.60083,1.06E-05,7.59E-06,3.74E-03,6.16E-03
0.0019291,0.0265,1.53E+07,1.43E+02,2.24E+17,0.01576,0.38432,0.60056,1.06E-05,7.59E-06,3.74E-03,6.16E-03
0.0019936,0.0268,1.53E+07,1.43E+02,2.23E+17,0.01628,0.38476,0.60013,1.06E-05,7.58E-06,3.74E-03,6.16E-03
0.0020342,0.02699,1.52E+07,1.43E+02,2.23E+17,0.01661,0.38503,0.59986,1.07E-05,7.58E-06,3.74E-03,6.16E-03
0.002116,0.02735,1.52E+07,1.43E+02,2.23E+17,0.01726,0.38557,0.59932,1.07E-05,7.58E-06,3.74E-03,6.16E-03
0.0021585,0.02754,1.52E+07,1.43E+02,2.23E+17,0.0176,0.38585,0.59904,1.07E-05,7.57E-06,3.74E-03,6.16E-03
0.00223,0.02784,1.52E+07,1.42E+02,2.23E+17,0.01817,0.38631,0.59858,1.08E-05,7.57E-06,3.74E-03,6.16E-03
0.0023042,0.02816,1.52E+07,1.42E+02,2.22E+17,0.01876,0.38678,0.5981,1.08E-05,7.56E-06,3.74E-03,6.17E-03
0.0023494,0.02834,1.52E+07,1.42E+02,2.22E+17,0.01912,0.38707,0.59782,1.08E-05,7.56E-06,3.74E-03,6.17E-03
0.0024116,0.0286,1.52E+07,1.42E+02,2.22E+17,0.01962,0.38746,0.59743,1.09E-05,7.55E-06,3.74E-03,6.17E-03
0.0024582,0.02878,1.52E+07,1.42E+02,2.22E+17,0.01999,0.38775,0.59714,1.09E-05,7.55E-06,3.74E-03,6.17E-03
0.0025386,0.0291,1.52E+07,1.42E+02,2.22E+17,0.02063,0.38825,0.59664,1.10E-05,7.55E-06,3.74E-03,6.17E-03
0.0026036,0.02935,1.52E+07,1.42E+02,2.21E+17,0.02115,0.38865,0.59624,1.10E-05,7.54E-06,3.74E-03,6.17E-03
0.002654,0.02955,1.52E+07,1.41E+02,2.21E+17,0.02155,0.38895,0.59593,1.10E-05,7.54E-06,3.74E-03,6.17E-03
0.0027382,0.02986,1.52E+07,1.41E+02,2.21E+17,0.02222,0.38946,0.59543,1.11E-05,7.53E-06,3.74E-03,6.17E-03
0.0027892,0.03005,1.52E+07,1.41E+02,2.21E+17,0.02262,0.38977,0.59512,1.11E-05,7.53E-06,3.74E-03,6.18E-03
0.0028963,0.03044,1.52E+07,1.41E+02,2.20E+17,0.02347,0.3904,0.59449,1.12E-05,7.52E-06,3.74E-03,6.18E-03
0.0029541,0.03065,1.52E+07,1.41E+02,2.20E+17,0.02392,0.39074,0.59415,1.12E-05,7.52E-06,3.74E-03,6.18E-03
0.0030299,0.03092,1.52E+07,1.41E+02,2.20E+17,0.02452,0.39118,0.59371,1.12E-05,7.51E-06,3.74E-03,6.18E-03
0.0030899,0.03113,1.52E+07,1.40E+02,2.20E+17,0.025,0.39152,0.59337,1.13E-05,7.51E-06,3.74E-03,6.18E-03
0.0031908,0.03147,1.52E+07,1.40E+02,2.20E+17,0.02579,0.3921,0.59279,1.13E-05,7.50E-06,3.74E-03,6.18E-03
0.0032745,0.03175,1.52E+07,1.40E+02,2.19E+17,0.02645,0.39257,0.59232,1.14E-05,7.50E-06,3.74E-03,6.19E-03
0.0034032,0.03217,1.52E+07,1.40E+02,2.19E+17,0.02746,0.39329,0.59161,1.14E-05,7.49E-06,3.74E-03,6.19E-03
0.0035129,0.03253,1.51E+07,1.40E+02,2.19E+17,0.02832,0.39389,0.591,1.15E-05,7.48E-06,3.74E-03,6.19E-03
0.0035818,0.03274,1.51E+07,1.40E+02,2.18E+17,0.02886,0.39427,0.59063,1.15E-05,7.48E-06,3.74E-03,6.19E-03
0.0036968,0.0331,1.51E+07,1.39E+02,2.18E+17,0.02976,0.39489,0.59,1.16E-05,7.47E-06,3.74E-03,6.19E-03
0.003769,0.03332,1.51E+07,1.39E+02,2.18E+17,0.03033,0.39528,0.58962,1.16E-05,7.47E-06,3.74E-03,6.19E-03
0.0038893,0.03368,1.51E+07,1.39E+02,2.18E+17,0.03127,0.39591,0.58898,1.17E-05,7.46E-06,3.74E-03,6.20E-03
0.003965,0.03391,1.51E+07,1.39E+02,2.17E+17,0.03186,0.39631,0.58858,1.17E-05,7.46E-06,3.74E-03,6.20E-03
0.004091,0.03428,1.51E+07,1.39E+02,2.17E+17,0.03284,0.39697,0.58793,1.18E-05,7.45E-06,3.74E-03,6.20E-03
0.0041703,0.0345,1.51E+07,1.38E+02,2.17E+17,0.03345,0.39738,0.58752,1.19E-05,7.44E-06,3.74E-03,6.20E-03
0.0043023,0.03488,1.51E+07,1.38E+02,2.17E+17,0.03448,0.39805,0.58684,1.19E-05,7.44E-06,3.74E-03,6.20E-03
0.0043852,0.03511,1.51E+07,1.38E+02,2.16E+17,0.03512,0.39847,0.58642,1.20E-05,7.43E-06,3.74E-03,6.20E-03
0.0045234,0.03548,1.51E+07,1.38E+02,2.16E+17,0.03619,0.39917,0.58573,1.20E-05,7.42E-06,3.74E-03,6.21E-03
0.004695,0.03594,1.51E+07,1.37E+02,2.16E+17,0.03752,0.40002,0.58488,1.21E-05,7.42E-06,3.74E-03,6.21E-03
0.0048121,0.03625,1.51E+07,1.37E+02,2.15E+17,0.03842,0.40059,0.5843,1.22E-05,7.41E-06,3.74E-03,6.21E-03
0.0050232,0.03679,1.51E+07,1.37E+02,2.15E+17,0.04005,0.40162,0.58328,1.23E-05,7.40E-06,3.74E-03,6.21E-03
0.0051799,0.03719,1.50E+07,1.37E+02,2.14E+17,0.04125,0.40237,0.58253,1.24E-05,7.39E-06,3.74E-03,6.22E-03
0.0053082,0.0375,1.50E+07,1.36E+02,2.14E+17,0.04223,0.40297,0.58193,1.24E-05,7.38E-06,3.74E-03,6.22E-03
0.005505,0.03798,1.50E+07,1.36E+02,2.14E+17,0.04374,0.40389,0.58101,1.25E-05,7.37E-06,3.74E-03,6.22E-03
0.0056423,0.0383,1.50E+07,1.36E+02,2.13E+17,0.04479,0.40453,0.58037,1.26E-05,7.36E-06,3.74E-03,6.22E-03
0.0059234,0.03896,1.50E+07,1.35E+02,2.13E+17,0.04693,0.40581,0.57909,1.27E-05,7.35E-06,3.74E-03,6.23E-03
0.0060672,0.03928,1.50E+07,1.35E+02,2.12E+17,0.04802,0.40646,0.57845,1.28E-05,7.34E-06,3.74E-03,6.23E-03
0.0063681,0.03995,1.50E+07,1.35E+02,2.12E+17,0.05031,0.40779,0.57711,1.30E-05,7.33E-06,3.74E-03,6.23E-03
0.0065257,0.04029,1.50E+07,1.34E+02,2.11E+17,0.0515,0.40848,0.57642,1.30E-05,7.32E-06,3.74E-03,6.23E-03
0.0068069,0.04089,1.50E+07,1.34E+02,2.11E+17,0.05362,0.4097,0.57521,1.32E-05,7.31E-06,3.74E-03,6.24E-03
0.0070131,0.04132,1.50E+07,1.34E+02,2.10E+17,0.05517,0.41058,0.57433,1.33E-05,7.30E-06,3.74E-03,6.24E-03
0.0073585,0.04202,1.49E+07,1.33E+02,2.09E+17,0.05776,0.41203,0.57288,1.34E-05,7.28E-06,3.74E-03,6.24E-03
0.007744,0.04278,1.49E+07,1.33E+02,2.09E+17,0.06064,0.41362,0.57129,1.36E-05,7.26E-06,3.74E-03,6.24E-03
0.008099,0.04345,1.49E+07,1.32E+02,2.08E+17,0.06328,0.41506,0.56985,1.38E-05,7.25E-06,3.74E-03,6.25E-03
0.0082461,0.04373,1.49E+07,1.32E+02,2.08E+17,0.06437,0.41565,0.56927,1.38E-05,7.24E-06,3.74E-03,6.25E-03
0.0086453,0.04446,1.49E+07,1.31E+02,2.07E+17,0.06732,0.41722,0.56769,1.40E-05,7.22E-06,3.74E-03,6.25E-03
0.0089021,0.04492,1.49E+07,1.31E+02,2.06E+17,0.06921,0.41822,0.56669,1.42E-05,7.21E-06,3.74E-03,6.26E-03
0.0093324,0.04567,1.48E+07,1.31E+02,2.05E+17,0.07237,0.41987,0.56505,1.43E-05,7.19E-06,3.74E-03,6.26E-03
0.0095015,0.04596,1.48E+07,1.30E+02,2.05E+17,0.07361,0.42051,0.56441,1.44E-05,7.18E-06,3.74E-03,6.26E-03
0.0099607,0.04674,1.48E+07,1.30E+02,2.04E+17,0.07696,0.42222,0.56269,1.46E-05,7.16E-06,3.74E-03,6.26E-03
0.0103181,0.04732,1.48E+07,1.29E+02,2.04E+17,0.07955,0.42354,0.56138,1.48E-05,7.15E-06,3.74E-03,6.27E-03
0.0108495,0.04817,1.48E+07,1.29E+02,2.03E+17,0.08339,0.42546,0.55946,1.50E-05,7.13E-06,3.74E-03,6.27E-03
0.0111421,0.04863,1.48E+07,1.28E+02,2.02E+17,0.0855,0.4265,0.55842,1.52E-05,7.11E-06,3.74E-03,6.27E-03
0.0116133,0.04935,1.47E+07,1.28E+02,2.01E+17,0.08888,0.42815,0.55677,1.54E-05,7.10E-06,3.74E-03,6.27E-03
0.0120331,0.04998,1.47E+07,1.27E+02,2.00E+17,0.09188,0.4296,0.55532,1.56E-05,7.08E-06,3.74E-03,6.28E-03
0.0123914,0.0505,1.47E+07,1.27E+02,2.00E+17,0.09443,0.43082,0.5541,1.57E-05,7.06E-06,3.73E-03,6.28E-03
0.012994,0.05136,1.47E+07,1.26E+02,1.99E+17,0.09869,0.43284,0.55208,1.60E-05,7.04E-06,3.73E-03,6.28E-03
0.0132316,0.0517,1.47E+07,1.26E+02,1.98E+17,0.10037,0.43363,0.5513,1.61E-05,7.03E-06,3.73E-03,6.28E-03
0.0138776,0.05259,1.47E+07,1.25E+02,1.97E+17,0.1049,0.43574,0.54919,1.64E-05,7.01E-06,3.73E-03,6.29E-03
0.0142942,0.05315,1.46E+07,1.25E+02,1.97E+17,0.10781,0.43708,0.54785,1.66E-05,6.99E-06,3.73E-03,6.29E-03
0.0149015,0.05395,1.46E+07,1.24E+02,1.96E+17,0.11203,0.439,0.54593,1.68E-05,6.97E-06,3.73E-03,6.29E-03
0.0154445,0.05465,1.46E+07,1.24E+02,1.95E+17,0.11578,0.44069,0.54424,1.71E-05,6.95E-06,3.73E-03,6.29E-03
0.0158108,0.05511,1.46E+07,1.23E+02,1.94E+17,0.1183,0.44182,0.54312,1.72E-05,6.94E-06,3.73E-03,6.30E-03
0.0163666,0.0558,1.46E+07,1.23E+02,1.94E+17,0.12211,0.44351,0.54143,1.75E-05,6.92E-06,3.73E-03,6.30E-03
0.0169699,0.05653,1.45E+07,1.22E+02,1.93E+17,0.12623,0.44531,0.53963,1.78E-05,6.89E-06,3.73E-03,6.30E-03
0.017735,0.05744,1.45E+07,1.21E+02,1.91E+17,0.13141,0.44756,0.53738,1.81E-05,6.87E-06,3.73E-03,6.30E-03
0.0184056,0.05822,1.45E+07,1.21E+02,1.91E+17,0.13592,0.4495,0.53544,1.84E-05,6.85E-06,3.73E-03,6.31E-03
0.0189531,0.05885,1.45E+07,1.20E+02,1.90E+17,0.13958,0.45106,0.53389,1.86E-05,6.83E-06,3.73E-03,6.31E-03
0.0194655,0.05942,1.44E+07,1.20E+02,1.89E+17,0.143,0.4525,0.53245,1.89E-05,6.81E-06,3.73E-03,6.31E-03
0.0198955,0.0599,1.44E+07,1.19E+02,1.88E+17,0.14585,0.45369,0.53125,1.90E-05,6.80E-06,3.73E-03,6.31E-03
0.0204738,0.06053,1.44E+07,1.19E+02,1.88E+17,0.14966,0.45528,0.52966,1.93E-05,6.78E-06,3.73E-03,6.31E-03
0.0213402,0.06145,1.44E+07,1.18E+02,1.86E+17,0.15535,0.45763,0.52732,1.97E-05,6.75E-06,3.73E-03,6.31E-03
0.0219469,0.06208,1.44E+07,1.17E+02,1.86E+17,0.1593,0.45925,0.5257,2.00E-05,6.73E-06,3.73E-03,6.32E-03
0.0227487,0.06291,1.43E+07,1.17E+02,1.85E+17,0.1645,0.46135,0.5236,2.03E-05,6.70E-06,3.73E-03,6.32E-03
0.0235979,0.06376,1.43E+07,1.16E+02,1.83E+17,0.16996,0.46355,0.52141,2.07E-05,6.68E-06,3.73E-03,6.32E-03
0.0245366,0.06469,1.43E+07,1.15E+02,1.82E+17,0.17595,0.46593,0.51903,2.11E-05,6.65E-06,3.73E-03,6.32E-03
0.0252101,0.06534,1.43E+07,1.15E+02,1.81E+17,0.18022,0.46761,0.51735,2.14E-05,6.63E-06,3.73E-03,6.32E-03
0.0256819,0.06579,1.42E+07,1.14E+02,1.81E+17,0.18319,0.46878,0.51618,2.16E-05,6.61E-06,3.73E-03,6.32E-03
0.0264872,0.06654,1.42E+07,1.14E+02,1.80E+17,0.18824,0.47075,0.51422,2.20E-05,6.59E-06,3.73E-03,6.32E-03
0.0275218,0.0675,1.42E+07,1.13E+02,1.79E+17,0.19468,0.47323,0.51173,2.24E-05,6.56E-06,3.73E-03,6.33E-03
0.0282856,0.06819,1.42E+07,1.12E+02,1.78E+17,0.1994,0.47504,0.50993,2.28E-05,6.54E-06,3.73E-03,6.33E-03
0.0292923,0.06909,1.41E+07,1.12E+02,1.77E+17,0.20557,0.47738,0.50758,2.32E-05,6.51E-06,3.73E-03,6.33E-03
0.0300088,0.06971,1.41E+07,1.11E+02,1.76E+17,0.20994,0.47903,0.50594,2.36E-05,6.49E-06,3.73E-03,6.33E-03
0.0309738,0.07054,1.41E+07,1.10E+02,1.75E+17,0.21577,0.48122,0.50376,2.40E-05,6.46E-06,3.73E-03,6.33E-03
0.0317643,0.07121,1.41E+07,1.10E+02,1.74E+17,0.22052,0.48298,0.50199,2.44E-05,6.44E-06,3.73E-03,6.33E-03
0.0328585,0.07213,1.40E+07,1.09E+02,1.73E+17,0.22704,0.48539,0.49959,2.49E-05,6.41E-06,3.72E-03,6.33E-03
0.0335618,0.07271,1.40E+07,1.09E+02,1.72E+17,0.2312,0.48691,0.49807,2.52E-05,6.39E-06,3.72E-03,6.33E-03
0.0345142,0.07348,1.40E+07,1.08E+02,1.71E+17,0.23679,0.48895,0.49603,2.56E-05,6.36E-06,3.72E-03,6.33E-03
0.0350885,0.07394,1.40E+07,1.08E+02,1.70E+17,0.24014,0.49017,0.49481,2.59E-05,6.35E-06,3.72E-03,6.33E-03
0.0357346,0.07445,1.39E+07,1.07E+02,1.70E+17,0.2439,0.49152,0.49346,2.62E-05,6.33E-06,3.72E-03,6.33E-03
0.0366427,0.07516,1.39E+07,1.07E+02,1.69E+17,0.24914,0.49341,0.49158,2.66E-05,6.31E-06,3.72E-03,6.33E-03
0.0373978,0.07575,1.39E+07,1.06E+02,1.68E+17,0.25347,0.49495,0.49003,2.70E-05,6.29E-06,3.72E-03,6.33E-03
0.0380842,0.07628,1.39E+07,1.06E+02,1.67E+17,0.25738,0.49635,0.48864,2.73E-05,6.27E-06,3.72E-03,6.34E-03
0.0391015,0.07705,1.39E+07,1.05E+02,1.66E+17,0.26315,0.49839,0.4866,2.78E-05,6.25E-06,3.72E-03,6.34E-03
0.040048,0.07775,1.38E+07,1.05E+02,1.65E+17,0.26847,0.50026,0.48473,2.83E-05,6.22E-06,3.72E-03,6.34E-03
0.0412637,0.07865,1.38E+07,1.04E+02,1.64E+17,0.27524,0.50263,0.48237,2.89E-05,6.19E-06,3.72E-03,6.34E-03
0.0420738,0.07924,1.38E+07,1.03E+02,1.63E+17,0.27972,0.50418,0.48081,2.93E-05,6.17E-06,3.72E-03,6.34E-03
0.0429535,0.07987,1.37E+07,1.03E+02,1.62E+17,0.28455,0.50586,0.47914,2.97E-05,6.15E-06,3.72E-03,6.34E-03
0.0438366,0.0805,1.37E+07,1.02E+02,1.62E+17,0.28937,0.50751,0.47748,3.01E-05,6.13E-06,3.72E-03,6.34E-03
0.0447875,0.08117,1.37E+07,1.02E+02,1.61E+17,0.29452,0.50928,0.47572,3.06E-05,6.11E-06,3.72E-03,6.34E-03
0.0458864,0.08193,1.37E+07,1.01E+02,1.60E+17,0.30042,0.51129,0.47371,3.11E-05,6.08E-06,3.72E-03,6.34E-03
0.0469853,0.08269,1.36E+07,1.01E+02,1.59E+17,0.30627,0.51328,0.47172,3.17E-05,6.05E-06,3.72E-03,6.34E-03
0.0479606,0.08335,1.36E+07,1.00E+02,1.58E+17,0.31143,0.51502,0.46998,3.22E-05,6.03E-06,3.72E-03,6.34E-03
0.0492146,0.08419,1.36E+07,9.94E+01,1.57E+17,0.318,0.51723,0.46778,3.28E-05,6.00E-06,3.72E-03,6.34E-03
0.0500645,0.08476,1.36E+07,9.89E+01,1.56E+17,0.32242,0.51871,0.4663,3.32E-05,5.98E-06,3.72E-03,6.34E-03
0.0513394,0.08559,1.35E+07,9.83E+01,1.55E+17,0.32899,0.52089,0.46412,3.39E-05,5.95E-06,3.72E-03,6.34E-03
0.0520581,0.08606,1.35E+07,9.79E+01,1.54E+17,0.33267,0.52211,0.4629,3.43E-05,5.94E-06,3.72E-03,6.34E-03
0.0530678,0.08671,1.35E+07,9.74E+01,1.53E+17,0.3378,0.52381,0.46121,3.48E-05,5.92E-06,3.72E-03,6.34E-03
0.0537891,0.08717,1.35E+07,9.71E+01,1.53E+17,0.34144,0.52501,0.46001,3.52E-05,5.90E-06,3.71E-03,6.34E-03
0.0548186,0.08782,1.35E+07,9.65E+01,1.52E+17,0.3466,0.5267,0.45832,3.57E-05,5.88E-06,3.71E-03,6.34E-03
0.055701,0.08838,1.34E+07,9.61E+01,1.51E+17,0.351,0.52814,0.45688,3.62E-05,5.86E-06,3.71E-03,6.34E-03
0.0568925,0.08912,1.34E+07,9.55E+01,1.50E+17,0.35689,0.53005,0.45497,3.68E-05,5.83E-06,3.71E-03,6.33E-03
0.0576428,0.08958,1.34E+07,9.52E+01,1.50E+17,0.36057,0.53125,0.45377,3.72E-05,5.82E-06,3.71E-03,6.33E-03
0.0588463,0.09032,1.34E+07,9.46E+01,1.49E+17,0.36643,0.53314,0.45188,3.79E-05,5.79E-06,3.71E-03,6.33E-03
0.0594525,0.09069,1.33E+07,9.43E+01,1.48E+17,0.36936,0.53409,0.45094,3.82E-05,5.78E-06,3.71E-03,6.33E-03
0.0605133,0.09133,1.33E+07,9.38E+01,1.47E+17,0.37445,0.53572,0.4493,3.88E-05,5.75E-06,3.71E-03,6.33E-03
