m,r,T,rho,P,l,X,Y,He3,C12,N14,O16,n_e,7Be,nu pp,nu B8,nu N13,nu O15,nu F17,nu Be7,nu pep,nu hep
0.9849992,0.75723,1720000,0.123,2.95E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9851742,0.75839,1710000,0.122,2.91E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9853493,0.75957,1700000,0.121,2.86E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.985466,0.76035,1690000,0.12,2.83E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9856411,0.76154,1680000,0.119,2.78E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9857538,0.76231,1680000,0.118,2.75E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9858626,0.76306,1670000,0.118,2.72E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9860258,0.76418,1660000,0.116,2.68E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9861346,0.76493,1650000,0.116,2.65E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9862978,0.76607,1640000,0.115,2.61E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9864065,0.76683,1630000,0.114,2.58E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9865697,0.76798,1620000,0.113,2.54E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9866712,0.7687,1620000,0.112,2.52E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9867727,0.76942,1610000,0.111,2.49E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9868742,0.77014,1600000,0.111,2.47E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9869757,0.77087,1600000,0.11,2.44E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9870772,0.7716,1590000,0.109,2.42E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9871787,0.77234,1580000,0.109,2.39E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9872802,0.77307,1580000,0.108,2.36E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9874765,0.77451,1560000,0.107,2.32E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.987666,0.77591,1550000,0.105,2.27E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9878556,0.77732,1540000,0.104,2.22E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9879504,0.77803,1530000,0.103,2.20E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.98814,0.77946,1520000,0.102,2.16E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9883172,0.7808,1510000,0.101,2.11E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9884943,0.78216,1500000,0.0996,2.07E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9886715,0.78353,1480000,0.0984,2.03E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9888487,0.78492,1470000,0.0972,1.99E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9890146,0.78622,1460000,0.0961,1.95E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9891804,0.78754,1450000,0.0949,1.91E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9893463,0.78887,1440000,0.0938,1.87E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9895121,0.79021,1430000,0.0927,1.84E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9896657,0.79146,1420000,0.0916,1.80E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9898194,0.79272,1410000,0.0905,1.77E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.989973,0.79399,1390000,0.0895,1.73E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9901267,0.79528,1380000,0.0884,1.70E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9902707,0.79649,1370000,0.0874,1.67E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9904147,0.79772,1360000,0.0864,1.63E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9905586,0.79895,1350000,0.0854,1.60E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9907026,0.8002,1340000,0.0844,1.57E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9908377,0.80138,1330000,0.0835,1.54E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9909727,0.80256,1320000,0.0825,1.51E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9911077,0.80376,1310000,0.0816,1.48E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9912427,0.80497,1300000,0.0806,1.46E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9913694,0.80611,1290000,0.0797,1.43E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.991496,0.80727,1280000,0.0788,1.40E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9916227,0.80843,1270000,0.0779,1.38E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9917494,0.8096,1260000,0.077,1.35E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9919872,0.81183,1250000,0.0754,1.30E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.992225,0.8141,1230000,0.0737,1.25E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9924483,0.81626,1210000,0.0721,1.21E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9926715,0.81847,1190000,0.0705,1.16E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9928813,0.82057,1170000,0.0689,1.12E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9930911,0.82271,1160000,0.0674,1.08E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9932882,0.82476,1140000,0.066,1.04E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9934853,0.82684,1120000,0.0645,1.01E+13,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9936706,0.82882,1110000,0.0632,9.70E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9938559,0.83085,1090000,0.0618,9.35E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9940302,0.83278,1080000,0.0605,9.02E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9942044,0.83475,1060000,0.0592,8.70E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9943684,0.83663,1050000,0.058,8.40E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9945323,0.83854,1030000,0.0567,8.11E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9946866,0.84037,1020000,0.0556,7.83E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.994841,0.84223,1000000,0.0544,7.56E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9949847,0.844,990000,0.0533,7.30E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9951285,0.84579,977000,0.0522,7.05E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9952639,0.84751,964000,0.0511,6.82E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9953993,0.84926,950000,0.0501,6.58E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9955269,0.85093,938000,0.0491,6.37E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9956545,0.85263,925000,0.0481,6.15E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9957748,0.85426,913000,0.0471,5.95E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.995895,0.85591,901000,0.0462,5.75E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9960084,0.8575,889000,0.0452,5.56E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9961218,0.85911,877000,0.0443,5.37E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9962286,0.86066,866000,0.0435,5.20E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9963355,0.86223,854000,0.0426,5.03E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9964363,0.86374,843000,0.0418,4.86E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9965371,0.86527,832000,0.0409,4.70E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9966322,0.86674,821000,0.0401,4.55E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9967272,0.86823,810000,0.0393,4.40E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9968169,0.86966,800000,0.0386,4.26E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9969066,0.87112,790000,0.0378,4.12E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9969912,0.87252,780000,0.0371,3.99E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9970758,0.87393,769000,0.0364,3.86E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9971557,0.8753,760000,0.0357,3.74E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9972355,0.87668,750000,0.035,3.62E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9973109,0.87801,741000,0.0343,3.50E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9973863,0.87936,731000,0.0336,3.39E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9974568,0.88064,722000,0.033,3.29E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9975272,0.88194,713000,0.0324,3.18E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9975937,0.88319,704000,0.0318,3.08E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9976603,0.88446,695000,0.0312,2.99E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9977232,0.88568,687000,0.0306,2.90E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.997786,0.88692,678000,0.03,2.80E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9978454,0.88812,670000,0.0295,2.72E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9979048,0.88933,661000,0.0289,2.63E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.997961,0.89049,653000,0.0284,2.55E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9980171,0.89167,645000,0.0278,2.47E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9980702,0.8928,638000,0.0273,2.40E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9981232,0.89396,630000,0.0268,2.32E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9981734,0.89506,622000,0.0263,2.25E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9982235,0.89619,614000,0.0258,2.19E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9982709,0.89727,607000,0.0254,2.12E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9983183,0.89837,600000,0.0249,2.05E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9983632,0.89942,592000,0.0245,1.99E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.998408,0.9005,585000,0.024,1.93E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9984504,0.90153,578000,0.0236,1.87E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9984927,0.90258,571000,0.0231,1.82E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9985328,0.90358,565000,0.0227,1.76E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9985729,0.9046,558000,0.0223,1.71E+12,0.99891,0.7583,0.22905,0.000101,0.00218,0.000631,0.00549,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
