r,l,log10(n_eN_A),m,nu B8,nu Be7,nu F17,nu hep,nu N13,nu O15,nu pep,nu pp,P,rho,T,X_7Be,X_C12,X_H,X_He3,X_He4,X_N14,X_N16
0.324836857,0.998852575,0.899426866,0.666104202,4.18E-15,2.10E-09,6.11E-13,1.23E-05,8.43E-09,8.54E-13,3.04E-06,1.86E-05,7.79758E+15,9.219493516,6198358.722,1.05E-17,0.002420176,0.727027039,0.00136704,0.257453301,0.000702256,0.006087783
0.325819309,0.998878362,0.894589622,0.66817921,3.56E-15,1.89E-09,5.51E-13,1.15E-05,7.73E-09,7.76E-13,2.91E-06,1.80E-05,7.68913E+15,9.117533804,6180340.215,9.60E-18,0.002419997,0.727085127,0.001334189,0.257431417,0.000702184,0.006087232
0.326801762,0.998902882,0.889751335,0.670244537,3.04E-15,1.70E-09,4.98E-13,1.07E-05,7.09E-09,7.06E-13,2.79E-06,1.75E-05,7.58219E+15,9.016667722,6162400.317,8.77E-18,0.002419832,0.727142503,0.001302177,0.257409774,0.000702112,0.006086683
0.327784214,0.998926171,0.884912065,0.672300172,2.60E-15,1.53E-09,4.49E-13,9.98E-06,6.50E-09,6.42E-13,2.68E-06,1.69E-05,7.47674E+15,8.916885009,6144538.608,8.00E-18,0.002419678,0.727199191,0.001270991,0.25738833,0.000702039,0.006086137
0.328766667,0.998948265,0.880071874,0.674346105,2.22E-15,1.38E-09,4.05E-13,9.30E-06,5.96E-09,5.84E-13,2.57E-06,1.64E-05,7.37276E+15,8.818175467,6126754.665,7.31E-18,0.002419536,0.727255214,0.001240613,0.257367047,0.000701965,0.006085594
0.329749119,0.9989692,0.875230819,0.676382326,1.89E-15,1.24E-09,3.66E-13,8.67E-06,5.46E-09,5.31E-13,2.46E-06,1.58E-05,7.27023E+15,8.720528965,6109048.069,6.67E-18,0.002419406,0.727310595,0.001211029,0.257345888,0.000701891,0.006085054
0.330731572,0.998989008,0.87038896,0.678408826,1.62E-15,1.11E-09,3.30E-13,8.08E-06,5.01E-09,4.83E-13,2.36E-06,1.53E-05,7.16913E+15,8.623935436,6091418.399,6.09E-18,0.002419286,0.727365357,0.001182221,0.257324821,0.000701816,0.006084518
0.331714024,0.999007724,0.865546355,0.680425598,1.38E-15,1.00E-09,2.98E-13,7.53E-06,4.59E-09,4.39E-13,2.26E-06,1.49E-05,7.06944E+15,8.528384882,6073865.239,5.56E-18,0.002419178,0.727419522,0.001154174,0.257303813,0.00070174,0.006083984
0.332696476,0.999025377,0.860703061,0.682432633,1.17E-15,9.00E-10,2.69E-13,7.02E-06,4.21E-09,3.99E-13,2.17E-06,1.44E-05,6.97115E+15,8.433867367,6056388.169,5.08E-18,0.002419079,0.727473113,0.001126868,0.257282838,0.000701664,0.006083453
0.333678929,0.999041998,0.855859135,0.684429924,9.97E-16,8.10E-10,2.42E-13,6.54E-06,3.86E-09,3.63E-13,2.08E-06,1.39E-05,6.87423E+15,8.340373025,6038986.774,4.64E-18,0.002418991,0.727526154,0.001100288,0.257261868,0.000701587,0.006082925
0.334661381,0.999057617,0.851014633,0.686417467,8.49E-16,7.29E-10,2.19E-13,6.10E-06,3.54E-09,3.30E-13,1.99E-06,1.35E-05,6.77867E+15,8.247892053,6021660.638,4.24E-18,0.002418913,0.727578667,0.001074415,0.257240882,0.00070151,0.006082399
0.335643834,0.999072261,0.846169609,0.688395254,7.26E-16,6.56E-10,1.97E-13,5.69E-06,3.24E-09,3.01E-13,1.91E-06,1.31E-05,6.68444E+15,8.156414717,6004409.346,3.87E-18,0.002418843,0.727630676,0.001049231,0.257219858,0.000701432,0.006081877
0.336626286,0.999085959,0.841324119,0.690363283,6.25E-16,5.90E-10,1.78E-13,5.30E-06,2.97E-09,2.73E-13,1.83E-06,1.26E-05,6.59154E+15,8.065931347,5987232.485,3.53E-18,0.002418783,0.727682203,0.00102472,0.257198779,0.000701353,0.006081357
0.337608739,0.999098738,0.836478215,0.692321549,5.42E-16,5.31E-10,1.61E-13,4.94E-06,2.73E-09,2.49E-13,1.75E-06,1.22E-05,6.49993E+15,7.97643234,5970129.643,3.23E-18,0.002418732,0.727733271,0.001000864,0.257177629,0.000701275,0.006080841
0.338591191,0.999110622,0.83163195,0.694270048,4.70E-16,4.78E-10,1.45E-13,4.61E-06,2.50E-09,2.26E-13,1.68E-06,1.18E-05,6.40961E+15,7.887908161,5953100.408,2.95E-18,0.002418689,0.727783903,0.000977646,0.257156395,0.000701196,0.006080327
0.339573644,0.999121638,0.826785377,0.696208779,4.05E-16,4.30E-10,1.31E-13,4.30E-06,2.29E-09,2.06E-13,1.61E-06,1.15E-05,6.32056E+15,7.800349338,5936144.37,2.69E-18,0.002418654,0.727834122,0.000955049,0.257135068,0.000701116,0.006079815
0.340556096,0.999131811,0.821938547,0.698137739,3.44E-16,3.87E-10,1.18E-13,4.01E-06,2.10E-09,1.87E-13,1.54E-06,1.11E-05,6.23275E+15,7.713746468,5919261.118,2.46E-18,0.002418626,0.727883951,0.000933057,0.25711364,0.000701036,0.006079307
0.341538549,0.999141165,0.817091511,0.700056928,2.86E-16,3.48E-10,1.07E-13,3.74E-06,1.93E-09,1.70E-13,1.48E-06,1.07E-05,6.14618E+15,7.628090213,5902450.246,2.25E-18,0.002418606,0.727933413,0.000911652,0.257092106,0.000700956,0.006078801
0.342521001,0.999149723,0.812244318,0.701966345,2.33E-16,3.13E-10,9.63E-14,3.49E-06,1.77E-09,1.55E-13,1.42E-06,1.04E-05,6.06083E+15,7.543371304,5885711.347,2.06E-18,0.002418593,0.72798253,0.00089082,0.257070464,0.000700876,0.006078298
0.343503453,0.999157509,0.807397017,0.70386599,1.88E-16,2.82E-10,8.69E-14,3.25E-06,1.62E-09,1.41E-13,1.36E-06,1.01E-05,5.97667E+15,7.459580535,5869044.013,1.88E-18,0.002418586,0.728031319,0.000870545,0.257048714,0.000700795,0.006077798
0.344485906,0.999164546,0.802549656,0.705755864,1.52E-16,2.54E-10,7.84E-14,3.03E-06,1.48E-09,1.28E-13,1.30E-06,9.75E-06,5.89369E+15,7.376708768,5852447.84,1.72E-18,0.002418586,0.728079783,0.000850811,0.257026856,0.000700714,0.0060773
0.345468358,0.999170856,0.797702283,0.707635969,1.26E-16,2.29E-10,7.08E-14,2.83E-06,1.36E-09,1.17E-13,1.25E-06,9.44E-06,5.81189E+15,7.294746931,5835922.425,1.57E-18,0.002418591,0.728127923,0.000831604,0.257004893,0.000700633,0.006076805
0.346450811,0.999176463,0.792854945,0.709506307,1.09E-16,2.06E-10,6.39E-14,2.64E-06,1.25E-09,1.06E-13,1.20E-06,9.13E-06,5.73123E+15,7.21368602,5819467.365,1.44E-18,0.002418603,0.728175743,0.000812909,0.256982824,0.000700552,0.006076312
0.347433263,0.999181389,0.788007688,0.711366881,9.88E-17,1.85E-10,5.77E-14,2.46E-06,1.14E-09,9.64E-14,1.15E-06,8.84E-06,5.65171E+15,7.133517094,5803082.259,1.31E-18,0.002418619,0.728223244,0.000794714,0.25696065,0.000700471,0.006075823
0.348415716,0.999185654,0.783160558,0.713217694,9.45E-17,1.67E-10,5.21E-14,2.30E-06,1.05E-09,8.77E-14,1.10E-06,8.56E-06,5.5733E+15,7.05423128,5786766.707,1.20E-18,0.002418641,0.728270427,0.000777003,0.256938373,0.000700389,0.006075335
0.349398168,0.99918928,0.778313599,0.715058751,9.39E-17,1.50E-10,4.70E-14,2.14E-06,9.62E-10,7.98E-14,1.05E-06,8.28E-06,5.49601E+15,6.975819772,5770520.309,1.10E-18,0.002418668,0.728317296,0.000759764,0.256915993,0.000700308,0.00607485
0.350380621,0.999192289,0.773466857,0.716890056,9.37E-17,1.36E-10,4.25E-14,2.00E-06,8.82E-10,7.26E-14,1.01E-06,8.02E-06,5.4198E+15,6.898273828,5754342.668,1.01E-18,0.002418699,0.728363853,0.000742984,0.256893512,0.000700227,0.006074368
0.351363073,0.9991947,0.768620376,0.718711616,8.98E-17,1.22E-10,3.83E-14,1.87E-06,8.09E-10,6.61E-14,9.67E-07,7.76E-06,5.34466E+15,6.821584774,5738233.388,9.20E-19,0.002418734,0.728410099,0.00072665,0.25687093,0.000700145,0.006073889
0.352345526,0.999196536,0.763774199,0.720523435,7.89E-17,1.10E-10,3.46E-14,1.74E-06,7.42E-10,6.01E-14,9.27E-07,7.51E-06,5.27058E+15,6.745744001,5722192.073,8.42E-19,0.002418773,0.728456036,0.000710751,0.256848248,0.000700064,0.006073411
0.353327978,0.999197814,0.758928371,0.722325521,6.10E-17,9.91E-11,3.13E-14,1.63E-06,6.80E-10,5.47E-14,8.88E-07,7.27E-06,5.19755E+15,6.670742965,5706218.329,7.71E-19,0.002418816,0.728501667,0.000695273,0.256825467,0.000699983,0.006072936
0.35431043,0.999198556,0.754082934,0.724117882,4.02E-17,8.93E-11,2.82E-14,1.52E-06,6.24E-10,4.98E-14,8.51E-07,7.04E-06,5.12554E+15,6.596573188,5690311.764,7.06E-19,0.002418862,0.728546993,0.000680207,0.256802588,0.000699902,0.006072464
0.355292883,0.99919878,0.749237933,0.725900524,2.24E-17,8.05E-11,2.55E-14,1.42E-06,5.72E-10,4.53E-14,8.16E-07,6.81E-06,5.05456E+15,6.523226259,5674471.986,6.46E-19,0.002418912,0.728592017,0.00066554,0.256779612,0.000699821,0.006071994
0.356275335,0.999198506,0.74439341,0.727673458,1.08E-17,7.26E-11,2.30E-14,1.32E-06,5.25E-10,4.12E-14,7.82E-07,6.60E-06,4.98457E+15,6.45069383,5658698.604,5.91E-19,0.002418964,0.728636741,0.000651262,0.25675654,0.00069974,0.006071527
0.357257788,0.999197753,0.739549409,0.729436691,4.74E-18,6.54E-11,2.08E-14,1.24E-06,4.81E-10,3.75E-14,7.49E-07,6.38E-06,4.91557E+15,6.378967621,5642991.231,5.41E-19,0.002419018,0.728681167,0.000637362,0.256733373,0.000699659,0.006071061
0.35824024,0.999196538,0.734705972,0.731190233,1.99E-18,5.90E-11,1.88E-14,1.15E-06,4.41E-10,3.41E-14,7.18E-07,6.18E-06,4.84755E+15,6.308039415,5627349.478,4.96E-19,0.002419075,0.728725297,0.000623829,0.256710112,0.000699578,0.006070599
0.359222693,0.99919488,0.729863143,0.732934096,8.66E-19,5.32E-11,1.69E-14,1.08E-06,4.04E-10,3.10E-14,6.88E-07,5.98E-06,4.78048E+15,6.237901061,5611772.959,4.54E-19,0.002419134,0.728769133,0.000610654,0.256686757,0.000699498,0.006070138
0.360205145,0.999192797,0.725020966,0.73466829,4.14E-19,4.80E-11,1.53E-14,1.01E-06,3.71E-10,2.82E-14,6.59E-07,5.79E-06,4.71437E+15,6.168544472,5596261.29,4.16E-19,0.002419195,0.728812677,0.000597826,0.25666331,0.000699418,0.00606968
0.361187598,0.999190306,0.720179482,0.736392826,2.31E-19,4.33E-11,1.38E-14,9.40E-07,3.40E-10,2.57E-14,6.32E-07,5.60E-06,4.64919E+15,6.099961628,5580814.086,3.81E-19,0.002419258,0.728855932,0.000585337,0.256639772,0.000699338,0.006069224
0.36217005,0.999187425,0.715338737,0.738107716,1.54E-19,3.90E-11,1.25E-14,8.78E-07,3.12E-10,2.34E-14,6.05E-07,5.42E-06,4.58492E+15,6.03214457,5565430.965,3.49E-19,0.002419321,0.728898899,0.000573177,0.256616144,0.000699258,0.006068771
0.363152503,0.999184171,0.710498773,0.739812974,1.24E-19,3.52E-11,1.13E-14,8.20E-07,2.86E-10,2.13E-14,5.80E-07,5.25E-06,4.52157E+15,5.965085406,5550111.547,3.20E-19,0.002419386,0.72894158,0.000561337,0.256592426,0.000699179,0.006068319
0.364134955,0.999180559,0.705659636,0.741508613,1.19E-19,3.18E-11,1.02E-14,7.66E-07,2.62E-10,1.94E-14,5.56E-07,5.08E-06,4.45911E+15,5.898776308,5534855.451,2.93E-19,0.002419452,0.728983977,0.000549808,0.256568619,0.0006991,0.00606787
0.365117407,0.999176606,0.700821369,0.743194645,1.29E-19,2.87E-11,9.20E-15,7.16E-07,2.41E-10,1.76E-14,5.33E-07,4.92E-06,4.39754E+15,5.833209511,5519662.301,2.69E-19,0.002419518,0.729026094,0.000538581,0.256544726,0.000699021,0.006067423
0.36609986,0.999172329,0.695984018,0.744871087,1.53E-19,2.59E-11,8.31E-15,6.69E-07,2.21E-10,1.60E-14,5.10E-07,4.76E-06,4.33683E+15,5.768377314,5504531.718,2.46E-19,0.002419585,0.729067931,0.000527649,0.256520745,0.000698942,0.006066978
0.367082312,0.999167743,0.691147629,0.746537952,1.88E-19,2.34E-11,7.50E-15,6.25E-07,2.02E-10,1.46E-14,4.89E-07,4.61E-06,4.27699E+15,5.70427208,5489463.327,2.26E-19,0.002419652,0.72910949,0.000517004,0.25649668,0.000698864,0.006066536
0.368064765,0.999162863,0.686312246,0.748195256,2.28E-19,2.11E-11,6.78E-15,5.84E-07,1.86E-10,1.33E-14,4.69E-07,4.46E-06,4.21799E+15,5.640886235,5474456.755,2.07E-19,0.00241972,0.729150775,0.000506637,0.256472529,0.000698787,0.006066095
0.369047217,0.999157705,0.681477918,0.749843015,2.66E-19,1.90E-11,6.12E-15,5.46E-07,1.70E-10,1.21E-14,4.49E-07,4.32E-06,4.15982E+15,5.57821227,5459511.629,1.90E-19,0.002419787,0.729191786,0.00049654,0.256448296,0.000698709,0.006065657
0.37002967,0.999152283,0.67664469,0.751481246,2.92E-19,1.72E-11,5.53E-15,5.11E-07,1.56E-10,1.10E-14,4.30E-07,4.18E-06,4.10248E+15,5.516242736,5444627.577,1.74E-19,0.002419853,0.729232527,0.000486708,0.256423979,0.000698632,0.006065221
0.371012122,0.999146612,0.671812612,0.753109966,3.00E-19,1.55E-11,4.99E-15,4.77E-07,1.43E-10,1.00E-14,4.12E-07,4.04E-06,4.04595E+15,5.454970248,5429804.229,1.60E-19,0.002419919,0.729272998,0.000477131,0.256399582,0.000698556,0.006064787
0.371994575,0.999140705,0.666981732,0.754729192,2.93E-19,1.40E-11,4.51E-15,4.46E-07,1.31E-10,9.10E-15,3.95E-07,3.91E-06,3.99022E+15,5.394387485,5415041.218,1.47E-19,0.002419985,0.729313203,0.000467804,0.256375103,0.00069848,0.006064355
0.372977027,0.999134578,0.662152099,0.756338942,2.75E-19,1.27E-11,4.07E-15,4.17E-07,1.20E-10,8.28E-15,3.79E-07,3.79E-06,3.93528E+15,5.334487187,5400338.176,1.35E-19,0.002420049,0.729353143,0.00045872,0.256350545,0.000698404,0.006063925
0.373959479,0.999128244,0.657323764,0.757939236,2.53E-19,1.14E-11,3.68E-15,3.90E-07,1.10E-10,7.54E-15,3.63E-07,3.66E-06,3.88112E+15,5.275262155,5385694.738,1.24E-19,0.002420112,0.72939282,0.000449871,0.256325909,0.000698329,0.006063497
0.374941932,0.999121715,0.652496778,0.759530092,2.34E-19,1.03E-11,3.32E-15,3.65E-07,1.01E-10,6.86E-15,3.48E-07,3.55E-06,3.82772E+15,5.216705254,5371110.539,1.13E-19,0.002420174,0.729432237,0.000441252,0.256301195,0.000698254,0.006063071
0.375924384,0.999115006,0.647671194,0.761111529,2.19E-19,9.34E-12,3.00E-15,3.42E-07,9.29E-11,6.24E-15,3.33E-07,3.43E-06,3.77508E+15,5.158809409,5356585.217,1.04E-19,0.002420235,0.729471395,0.000432856,0.256276404,0.00069818,0.006062647
0.376906837,0.999108129,0.642847065,0.762683569,2.11E-19,8.45E-12,2.71E-15,3.20E-07,8.52E-11,5.68E-15,3.19E-07,3.32E-06,3.72318E+15,5.101567607,5342118.411,9.56E-20,0.002420293,0.729510297,0.000424677,0.256251538,0.000698106,0.006062224
0.377889289,0.999101096,0.638024445,0.764246232,2.08E-19,7.64E-12,2.45E-15,2.99E-07,7.81E-11,5.17E-15,3.06E-07,3.22E-06,3.67202E+15,5.044972897,5327709.761,8.78E-20,0.002420351,0.729548944,0.00041671,0.256226598,0.000698033,0.006061804
0.378871742,0.99909392,0.63320339,0.765799538,2.10E-19,6.90E-12,2.21E-15,2.80E-07,7.17E-11,4.71E-15,2.93E-07,3.11E-06,3.62158E+15,4.989018387,5313358.909,8.06E-20,0.002420406,0.729587339,0.000408948,0.256201584,0.00069796,0.006061386
0.379854194,0.999086613,0.628383957,0.76734351,2.15E-19,6.24E-12,2.00E-15,2.62E-07,6.57E-11,4.28E-15,2.81E-07,3.01E-06,3.57186E+15,4.933697246,5299065.497,7.41E-20,0.002420459,0.729625484,0.000401386,0.256176498,0.000697888,0.00606097
0.380836647,0.999079187,0.623566203,0.768878169,2.22E-19,5.65E-12,1.80E-15,2.45E-07,6.03E-11,3.90E-15,2.69E-07,2.91E-06,3.52284E+15,4.879002704,5284829.17,6.81E-20,0.002420509,0.729663381,0.000394018,0.25615134,0.000697816,0.006060555
0.381819099,0.999071653,0.618750189,0.770403538,2.28E-19,5.11E-12,1.63E-15,2.30E-07,5.53E-11,3.55E-15,2.58E-07,2.82E-06,3.47451E+15,4.824928051,5270649.576,6.25E-20,0.002420558,0.729701032,0.00038684,0.256126112,0.000697745,0.006060142
0.382801552,0.999064023,0.613935974,0.771919641,2.33E-19,4.62E-12,1.47E-15,2.15E-07,5.07E-11,3.23E-15,2.47E-07,2.73E-06,3.42687E+15,4.771466637,5256526.36,5.75E-20,0.002420603,0.729738439,0.000379846,0.256100814,0.000697675,0.006059732
0.383784004,0.999056307,0.609123622,0.7734265,2.36E-19,4.18E-12,1.33E-15,2.02E-07,4.65E-11,2.94E-15,2.37E-07,2.64E-06,3.37991E+15,4.718611869,5242459.173,5.28E-20,0.002420646,0.729775605,0.000373031,0.256075448,0.000697604,0.006059323
0.384766456,0.999048516,0.604313194,0.77492414,2.36E-19,3.78E-12,1.20E-15,1.89E-07,4.27E-11,2.67E-15,2.27E-07,2.56E-06,3.33361E+15,4.666357217,5228447.664,4.86E-20,0.002420687,0.72981253,0.000366391,0.256050015,0.000697535,0.006058915
0.385748909,0.999040661,0.599504758,0.776412585,2.35E-19,3.42E-12,1.08E-15,1.77E-07,3.91E-11,2.43E-15,2.17E-07,2.48E-06,3.28796E+15,4.614696206,5214491.486,4.46E-20,0.002420724,0.729849218,0.00035992,0.256024516,0.000697466,0.00605851
0.386731361,0.999032751,0.594698379,0.777891861,2.33E-19,3.10E-12,9.75E-16,1.66E-07,3.59E-11,2.22E-15,2.08E-07,2.40E-06,3.24296E+15,4.563622423,5200590.293,4.10E-20,0.002420758,0.729885671,0.000353614,0.255998951,0.000697398,0.006058106
0.387713814,0.999024798,0.589894125,0.779361991,2.31E-19,2.81E-12,8.80E-16,1.55E-07,3.29E-11,2.02E-15,2.00E-07,2.32E-06,3.1986E+15,4.513129512,5186743.74,3.78E-20,0.002420789,0.729921889,0.000347469,0.255973323,0.00069733,0.006057704
0.388696266,0.99901681,0.585092067,0.780823002,2.29E-19,2.54E-12,7.94E-16,1.46E-07,3.02E-11,1.84E-15,1.91E-07,2.24E-06,3.15486E+15,4.463211174,5172951.482,3.47E-20,0.002420817,0.729957877,0.000341481,0.255947631,0.000697263,0.006057304
0.389678719,0.999008797,0.580292277,0.782274921,2.28E-19,2.30E-12,7.17E-16,1.37E-07,2.77E-11,1.67E-15,1.83E-07,2.17E-06,3.11175E+15,4.413861168,5159213.179,3.19E-20,0.002420841,0.729993635,0.000335644,0.255921877,0.000697196,0.006056905
0.390661171,0.999000768,0.575494827,0.783717773,2.27E-19,2.09E-12,6.47E-16,1.28E-07,2.54E-11,1.52E-15,1.76E-07,2.10E-06,3.06924E+15,4.365073313,5145528.49,2.94E-20,0.002420861,0.730029166,0.000329956,0.255896063,0.00069713,0.006056508
0.391643624,0.998992732,0.570699794,0.785151586,2.27E-19,1.89E-12,5.85E-16,1.20E-07,2.33E-11,1.38E-15,1.68E-07,2.03E-06,3.02734E+15,4.31684148,5131897.075,2.71E-20,0.002420878,0.730064472,0.000324412,0.255870188,0.000697065,0.006056113
0.392626076,0.998984698,0.565907255,0.786576388,2.27E-19,1.71E-12,5.28E-16,1.13E-07,2.14E-11,1.26E-15,1.61E-07,1.97E-06,2.98603E+15,4.269159603,5118318.599,2.49E-20,0.002420892,0.730099554,0.000319008,0.255844254,0.000697,0.006055719
0.393608529,0.998976675,0.561117288,0.787992205,2.28E-19,1.55E-12,4.77E-16,1.06E-07,1.96E-11,1.15E-15,1.55E-07,1.91E-06,2.9453E+15,4.222021666,5104792.724,2.29E-20,0.002420901,0.730134416,0.000313741,0.255818263,0.000696936,0.006055327
0.394590981,0.998968671,0.556329976,0.789399067,2.28E-19,1.41E-12,4.31E-16,9.92E-08,1.80E-11,1.04E-15,1.48E-07,1.84E-06,2.90515E+15,4.175421715,5091319.117,2.11E-20,0.002420906,0.730169059,0.000308606,0.255792215,0.000696872,0.006054936
0.395573433,0.998960693,0.551545402,0.790797003,2.28E-19,1.27E-12,3.90E-16,9.31E-08,1.65E-11,9.50E-16,1.42E-07,1.78E-06,2.86557E+15,4.129353848,5077897.444,1.94E-20,0.002420908,0.730203485,0.000303602,0.255766112,0.00069681,0.006054547
0.396555886,0.99895275,0.546763651,0.79218604,2.28E-19,1.16E-12,3.53E-16,8.74E-08,1.52E-11,8.65E-16,1.36E-07,1.73E-06,2.82655E+15,4.08381222,5064527.376,1.79E-20,0.002420905,0.730237696,0.000298723,0.255739954,0.000696747,0.00605416
0.397538338,0.998944849,0.541984811,0.793566209,2.29E-19,1.05E-12,3.20E-16,8.20E-08,1.39E-11,7.87E-16,1.30E-07,1.67E-06,2.78808E+15,4.03879104,5051208.581,1.65E-20,0.002420898,0.730271695,0.000293967,0.255713742,0.000696686,0.006053774
0.398520791,0.998936998,0.537208972,0.794937539,2.29E-19,9.50E-13,2.90E-16,7.70E-08,1.28E-11,7.17E-16,1.25E-07,1.62E-06,2.75015E+15,3.994284574,5037940.732,1.52E-20,0.002420886,0.730305483,0.00028933,0.255687478,0.000696625,0.006053389
0.399503243,0.998929203,0.532436226,0.796300061,2.29E-19,8.62E-13,2.63E-16,7.23E-08,1.17E-11,6.52E-16,1.20E-07,1.57E-06,2.71276E+15,3.95028714,5024723.503,1.40E-20,0.00242087,0.730339063,0.00028481,0.255661163,0.000696564,0.006053006
0.400485696,0.998921472,0.527666667,0.797653805,2.29E-19,7.82E-13,2.38E-16,6.79E-08,1.07E-11,5.94E-16,1.15E-07,1.52E-06,2.6759E+15,3.906793113,5011556.567,1.29E-20,0.00242085,0.730372436,0.000280403,0.255634797,0.000696504,0.006052625
0.401468148,0.998913811,0.52290039,0.798998803,2.29E-19,7.10E-13,2.15E-16,6.38E-08,9.86E-12,5.41E-16,1.10E-07,1.47E-06,2.63956E+15,3.863796919,4998439.603,1.19E-20,0.002420825,0.730405605,0.000276106,0.255608383,0.000696445,0.006052245
0.402450601,0.998906228,0.518137491,0.800335085,2.29E-19,6.44E-13,1.93E-16,5.99E-08,9.04E-12,4.92E-16,1.05E-07,1.42E-06,2.60374E+15,3.82129304,4985372.287,1.10E-20,0.002420796,0.730438572,0.000271916,0.25558192,0.000696386,0.006051866
0.403433053,0.998898727,0.513378066,0.801662684,2.29E-19,5.85E-13,1.72E-16,5.63E-08,8.30E-12,4.48E-16,1.01E-07,1.37E-06,2.56842E+15,3.779276009,4972354.299,1.01E-20,0.002420762,0.730471339,0.000267831,0.255555411,0.000696329,0.006051488
0.404415506,0.998891315,0.50862221,0.80298163,2.29E-19,5.31E-13,1.52E-16,5.29E-08,7.62E-12,4.08E-16,9.67E-08,1.33E-06,2.5336E+15,3.737740413,4959385.321,9.32E-21,0.002420723,0.730503907,0.000263849,0.255528856,0.000696271,0.006051112
0.405397958,0.998883998,0.503870016,0.804291958,2.29E-19,4.82E-13,1.35E-16,4.98E-08,6.99E-12,3.71E-16,9.27E-08,1.29E-06,2.49927E+15,3.696680892,4946465.035,8.60E-21,0.002420679,0.73053628,0.000259965,0.255502256,0.000696214,0.006050738
0.40638041,0.998876782,0.499121576,0.805593699,2.29E-19,4.38E-13,1.23E-16,4.68E-08,6.41E-12,3.38E-16,8.88E-08,1.25E-06,2.46542E+15,3.656092137,4933593.126,7.93E-21,0.002420631,0.730568459,0.000256178,0.255475613,0.000696158,0.006050364
0.407362863,0.998869672,0.49437698,0.806886886,2.30E-19,3.98E-13,1.16E-16,4.40E-08,5.88E-12,3.08E-16,8.51E-08,1.21E-06,2.43206E+15,3.615968892,4920769.279,7.32E-21,0.002420578,0.730600446,0.000252485,0.255448927,0.000696103,0.006049992
0.408345315,0.998862673,0.489636315,0.808171553,2.30E-19,3.61E-13,1.11E-16,4.14E-08,5.40E-12,2.80E-16,8.16E-08,1.17E-06,2.39916E+15,3.576305953,4907993.183,6.75E-21,0.002420519,0.730632243,0.000248884,0.2554222,0.000696048,0.006049621
0.409327768,0.998855791,0.484899661,0.809447734,2.30E-19,3.28E-13,1.06E-16,3.89E-08,4.96E-12,2.55E-16,7.82E-08,1.13E-06,2.36673E+15,3.537098164,4895264.524,6.23E-21,0.002420456,0.730663852,0.000245372,0.255395432,0.000695994,0.006049252
0.41031022,0.99884903,0.480167098,0.810715463,2.30E-19,2.98E-13,9.61E-17,3.66E-08,4.55E-12,2.32E-16,7.49E-08,1.09E-06,2.33476E+15,3.498340422,4882582.995,5.75E-21,0.002420388,0.730695277,0.000241947,0.255368626,0.00069594,0.006048884
0.411292673,0.998842394,0.475438698,0.811974774,2.30E-19,2.71E-13,8.13E-17,3.45E-08,4.17E-12,2.11E-16,7.18E-08,1.06E-06,2.30323E+15,3.460027677,4869948.288,5.31E-21,0.002420314,0.730726517,0.000238607,0.255341781,0.000695887,0.006048517
0.412275125,0.998835889,0.470714529,0.813225702,2.30E-19,2.46E-13,6.42E-17,3.24E-08,3.83E-12,1.93E-16,6.88E-08,1.02E-06,2.27216E+15,3.422154924,4857360.096,4.91E-21,0.002420236,0.730757576,0.00023535,0.2553149,0.000695835,0.006048151
0.413257578,0.998829518,0.465994652,0.814468282,2.29E-19,2.24E-13,5.02E-17,3.05E-08,3.52E-12,1.75E-16,6.59E-08,9.90E-07,2.24152E+15,3.384717211,4844818.114,4.53E-21,0.002420152,0.730788456,0.000232173,0.255287983,0.000695783,0.006047786
0.41424003,0.998823285,0.46127912,0.815702549,2.29E-19,2.04E-13,4.28E-17,2.87E-08,3.23E-12,1.60E-16,6.32E-08,9.59E-07,2.21131E+15,3.347709636,4832322.039,4.19E-21,0.002420064,0.730819159,0.000229075,0.255261032,0.000695732,0.006047423
0.415222482,0.998817195,0.456567981,0.816928539,2.29E-19,1.85E-13,4.27E-17,2.71E-08,2.96E-12,1.45E-16,6.05E-08,9.28E-07,2.18153E+15,3.311127343,4819871.569,3.87E-21,0.00241997,0.730849687,0.000226053,0.255234047,0.000695681,0.00604706
